Net plot grain weight (g),,,WEIGHT OF GRAIN YIELD PER HILL OF 20 PLANTS (G),,,,,,,,,,,,,,,,,,,,,,POD LENGTH AT 65 DAYS AFTER PLANTING (CM),,,,,,,,,,,,,,,,,,,,,,NUMBER OF POD PER PLANT AT 60 DAYS AFTER PLANTING,,,,,,,,,,,,,,,,,,,,,,POD LOAD SCORING,
Treatments,Reps,,TREATMENTS,REPS,,,,,,,,,,,,,,,,,,,,,TRTS,BLOCK/REPS,,,,,,,,,,,,,,,,,,,,,TRTS,REPS/BLOCK,,,,,,,,,,,,,,,,,,,,,TRTS,BLK/REPS
D,25,,,,,D,2,1,3,4,2,3,2,3,2,2,1,2,3,1,3,4,4,4,4,4,,D,1,2,3,4,1,4,4,2,3,3,3,3,4,4,4,3,2,2,3,4,,D,2,2,3,4,1,2,4,1,2,2,3,4,2,2,1,2,2,2,4,3
E,35,,,,,E,4,3,4,1,4,1,2,2,2,3,2,3,3,4,4,3,4,1,3,1,,E,1,2,1,1,4,4,1,2,3,2,2,2,3,3,1,2,2,3,1,2,,E,4,1,3,2,2,2,3,4,1,1,2,2,3,2,4,4,1,4,3,3
E,35,,,,,E,2,3,2,1,4,2,3,1,1,4,2,3,4,4,2,3,3,1,4,2,,E,2,3,4,4,3,3,2,2,1,2,4,2,2,1,3,4,4,3,3,3,,E,1,4,3,2,1,2,3,3,4,4,2,2,3,3,3,3,2,3,3,2
E,30,,,,,E,4,1,3,2,2,3,4,2,4,3,1,2,2,4,4,2,1,4,3,2,,E,4,4,3,4,3,1,2,1,4,4,1,4,2,4,2,4,4,3,3,4,,E,2,3,4,1,2,2,3,1,2,1,1,2,2,2,2,2,4,3,2,2
E,30,,,,,E,1,4,3,2,4,3,2,4,4,1,2,4,1,2,1,2,1,2,2,2,,E,3,3,2,2,3,4,4,3,4,4,2,2,3,4,3,3,4,3,2,1,,E,4,1,3,2,3,2,3,2,2,1,1,4,2,4,4,1,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
megalurothrips sjostedti observation 4th observation,,,,,,,,,,,,,,,,,,,,,,MEGALUROTHRIPS SJOSTEDTI 12TH OBSERVATION,,,,,,,,,,,,,,,,,,,,,,APHIS CRACCIVORA INFESTATION OBSERVATION 1ST,,,,,,,,,,,,,,,,,,,,,,,,,,
trts,reps/blks,,,,,,,,,,,,,,,,,,,,,TRTS,BLK/REP,,,,,,,,,,,,,,,,,,,,,TRTS,REP,,,,,,,,,,,,,,,,,,,,,,,,,
A,2,3,4,1,2,3,2,2,4,4,4,2,4,2,1,1,2,2,3,3,,A,2,3,1,4,2,3,2,2,4,2,4,3,2,1,4,3,2,3,4,2,,A,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
